time,Urban Maximum Temperature,Net Longwave Radiation,Net Solar Radiation,Total Precipitation,Snowfall,Water Vapor Mixing Ratio,Air Temperature,Zonal Wind,Meridional Wind,lat,lon,month,season,outlier_bool
2006-11-05,283.80984,45.94395,44.99293,3.4071088e-09,0.0,0.0046714377,279.69058,4.9799166,2.3309703,53.246075,357.5,11,Autumn,False
2006-11-06,285.90106,44.613552,44.362873,1.2782167e-10,0.0,0.005821473,282.20255,4.448169,0.32185245,53.246075,357.5,11,Autumn,False
2006-11-07,283.82205,20.787281,18.258303,8.764236e-09,0.0,0.0055499733,281.36557,4.079052,0.1069768,53.246075,357.5,11,Autumn,False
2006-11-08,282.42303,20.359436,16.88918,1.9775166e-07,1.6904664e-08,0.00434074,276.8623,2.788453,-4.845365,53.246075,357.5,11,Autumn,True
2006-11-09,278.08096,51.69357,39.67475,2.7062335e-09,4.762091e-10,0.0032422023,274.14795,3.630109,-2.757014,53.246075,357.5,11,Autumn,True
2006-11-10,279.97314,39.238163,23.304707,4.3011175e-10,1.0497491e-17,0.0037205413,276.71597,4.671113,-1.9648348,53.246075,357.5,11,Autumn,True
2006-11-11,280.6688,59.309544,44.151352,6.7136248e-09,3.4012273e-15,0.0040560374,276.5004,4.99248,-0.28065968,53.246075,357.5,11,Autumn,True
2006-11-12,282.4558,11.562545,11.91051,1.2262564e-07,9.098521e-16,0.005605362,279.42163,2.3837438,2.427483,53.246075,357.5,11,Autumn,False
2006-11-13,281.126,53.269646,46.371872,2.7297746e-09,1.0588495e-14,0.0037681172,277.10425,4.2497296,-0.6066361,53.246075,357.5,11,Autumn,True
2006-11-14,285.15164,21.725374,21.933313,2.8924634e-09,1.6408375e-19,0.0052921264,280.9218,0.73323613,5.3813477,53.246075,357.5,11,Autumn,False
2006-11-15,286.87692,30.311163,34.52144,3.524369e-09,6.0428204e-17,0.006547522,284.05786,0.061634682,6.481546,53.246075,357.5,11,Autumn,False
2006-11-16,286.53793,52.092766,43.68291,7.66376e-08,0.0,0.00591107,283.60904,-5.8815765,7.3761406,53.246075,357.5,11,Autumn,False
2006-11-17,285.21075,33.413643,26.119158,6.295613e-08,2.689725e-14,0.0062886532,282.09998,0.6922365,-0.0040323995,53.246075,357.5,11,Autumn,False
2006-11-18,282.87808,59.799995,45.1385,7.3127243e-10,0.0,0.004715062,278.55524,1.1249803,-3.9608963,53.246075,357.5,11,Autumn,False
2006-11-19,284.2753,7.419068,8.926264,1.02074535e-08,0.0,0.0062620547,281.49933,-1.2780658,-2.810843,53.246075,357.5,11,Autumn,False
2006-11-20,283.7273,9.921675,8.813942,3.2068968e-08,1.1712362e-20,0.005851973,281.1526,0.66861016,-4.1110115,53.246075,357.5,11,Autumn,False
2006-11-21,280.525,34.782497,24.07124,1.325454e-09,7.892803e-17,0.004122434,277.83807,1.151782,-3.4418418,53.246075,357.5,11,Autumn,True
2006-11-22,280.887,35.256313,14.343259,1.3484253e-09,4.950102e-16,0.003585116,277.39166,-0.12011209,-1.2250146,53.246075,357.5,11,Autumn,True
2006-11-23,281.94095,20.50173,15.727596,3.318691e-11,1.3543093e-18,0.0035140086,278.90088,-1.597244,2.2387397,53.246075,357.5,11,Autumn,False
2006-11-24,283.64667,45.529396,39.389324,1.2375967e-10,5.527158999999999e-19,0.0049389536,279.2302,-1.1447451,1.3413101,53.246075,357.5,11,Autumn,False
2006-11-25,282.4138,56.617733,35.60563,6.309285e-10,1.4002032999999999e-25,0.0049297214,278.1165,-2.1309898,2.7233324,53.246075,357.5,11,Autumn,True
2006-11-26,283.1464,30.484928,10.868145,7.721842e-08,3.0984922e-18,0.0050407695,279.27646,0.43112746,-1.4148458,53.246075,357.5,11,Autumn,False
2006-11-27,281.65924,65.03936,38.79333,8.42012e-12,0.0,0.0043226494,276.68658,0.9316541,-2.7377982,53.246075,357.5,11,Autumn,True
2006-11-28,282.84146,40.546204,31.144577,1.0010803e-09,2.3311561e-17,0.0046598413,279.26797,-1.0036855,-4.321981,53.246075,357.5,11,Autumn,False
2006-11-29,281.98718,44.393063,20.728542,3.9810626e-09,1.235092e-15,0.0039555347,278.75638,-5.240737,-4.198481,53.246075,357.5,11,Autumn,False
2006-11-30,281.949,9.673198,3.0002098,1.7367148e-09,1.123332e-16,0.0049841963,279.7562,-4.6604557,-2.971328,53.246075,357.5,11,Autumn,False
2007-09-01,292.668,51.348843,139.62032,8.91288e-09,0.0,0.008160743,288.33923,2.8214939,-1.7743686,53.246075,357.5,9,Autumn,False
2007-09-02,292.0647,43.415047,120.510216,1.2767859e-09,0.0,0.0071352143,288.51715,1.7800304,-1.5570472,53.246075,357.5,9,Autumn,False
2007-09-03,291.24496,27.260883,79.92607,3.068082e-10,-8.462896000000001e-23,0.007041564,288.33524,2.0571184,0.50721335,53.246075,357.5,9,Autumn,False
2007-09-04,292.3276,19.199234,66.77063,3.1186545e-08,0.0,0.009602069,289.60318,2.4846385,1.5338318,53.246075,357.5,9,Autumn,False
2007-09-05,292.64337,32.022892,76.74258,3.5159726e-08,0.0,0.009473847,289.24677,4.1747527,3.202279,53.246075,357.5,9,Autumn,False
2007-09-06,292.88934,92.49151,194.19424,1.3365535e-12,-6.609790600000001e-28,0.005750902,286.23386,2.5281801,-0.18866535,53.246075,357.5,9,Autumn,False
2007-09-07,294.66406,74.18832,186.76787,1.855425e-11,0.0,0.006688357,288.28864,2.4478517,3.273933,53.246075,357.5,9,Autumn,False
2007-09-08,293.47525,60.049065,160.61221,1.0508865e-10,0.0,0.0078301495,288.97012,0.41910404,0.28631142,53.246075,357.5,9,Autumn,False
2007-09-09,290.9195,47.037106,82.42912,1.9936448e-09,0.0,0.0072197886,287.68393,3.306675,-0.7249416,53.246075,357.5,9,Autumn,False
2007-09-10,290.88776,84.08936,177.60097,3.139886e-10,0.0,0.0052732956,285.26987,4.4297447,0.20654693,53.246075,357.5,9,Autumn,False
2007-09-11,290.05237,36.065823,86.74224,3.735242e-08,0.0,0.007974412,286.4619,2.6690195,4.273217,53.246075,357.5,9,Autumn,False
2007-09-12,290.58826,77.18362,144.43633,1.0132138e-08,1.7630044e-21,0.0052506845,285.61316,6.255511,-0.95913076,53.246075,357.5,9,Autumn,False
2007-09-13,289.85742,81.86972,178.0963,7.322134e-10,0.0,0.004571114,284.2418,2.6369214,-0.8971842,53.246075,357.5,9,Autumn,False
2007-09-14,291.2387,45.549133,135.32173,8.78259e-09,0.0,0.006336298,286.63675,-0.6930884,3.5587687,53.246075,357.5,9,Autumn,False
2007-09-15,291.10883,51.52043,119.76591,3.0743944e-08,-1.6114097e-26,0.0073003964,287.51907,4.023806,2.3956957,53.246075,357.5,9,Autumn,False
2007-09-16,291.12424,55.426575,136.13177,7.566377e-09,0.0,0.006300703,286.4646,2.1902726,3.5974488,53.246075,357.5,9,Autumn,False
2007-09-17,290.87933,30.947342,66.76676,5.6389883e-08,4.552558e-22,0.008166762,287.28192,-0.48053294,5.0494666,53.246075,357.5,9,Autumn,False
2007-09-18,289.21036,44.900837,76.816635,4.9352057e-08,2.7473182e-14,0.006885092,285.77924,3.1037083,2.4640222,53.246075,357.5,9,Autumn,False
2007-09-19,290.14532,36.566563,74.45887,1.48539705e-08,6.8808043e-18,0.007623242,287.01978,2.8587627,5.077964,53.246075,357.5,9,Autumn,False
2007-09-20,290.6254,40.886635,97.43452,6.8381276e-08,1.5151951e-15,0.0077687018,288.13742,4.9718204,5.6523876,53.246075,357.5,9,Autumn,False
2007-09-21,289.4498,52.041367,81.02477,1.1966802e-08,9.3376535e-17,0.0059945947,285.8606,6.741106,1.2212516,53.246075,357.5,9,Autumn,False
2007-09-22,289.10687,47.202656,103.80585,2.0435846e-09,0.0,0.0059082597,285.39642,4.080153,0.6385013,53.246075,357.5,9,Autumn,False
2007-09-23,287.99207,13.581952,49.80671,1.5886471e-07,5.4985046e-14,0.007926201,285.7079,-0.36202833,1.8431263,53.246075,357.5,9,Autumn,False
2007-09-24,291.22324,22.636618,83.69268,1.5633752e-08,7.0218475e-16,0.008122541,287.76492,0.504174,1.5061357,53.246075,357.5,9,Autumn,False
2007-09-25,290.57596,21.600878,40.939175,5.646448e-08,1.3527864e-14,0.008842582,287.6162,0.25652698,5.022213,53.246075,357.5,9,Autumn,False
2007-09-26,288.8862,53.20524,91.35914,1.8868727e-08,1.7209638e-15,0.006148922,284.96716,3.9166064,2.8431685,53.246075,357.5,9,Autumn,False
2007-09-27,290.58417,30.989746,75.45818,2.2312607e-09,0.0,0.0077267312,286.8757,0.488041,2.3857205,53.246075,357.5,9,Autumn,False
2007-09-28,292.6553,16.491648,38.50223,4.3133195e-08,0.0,0.010398133,289.78912,3.8194654,5.439651,53.246075,357.5,9,Autumn,False
2007-09-29,289.5528,41.321945,62.244045,1.3876407e-08,0.0,0.007009791,285.05154,3.5122404,1.9237922,53.246075,357.5,9,Autumn,False
2007-09-30,287.80173,64.246666,99.33438,1.1105838e-08,4.918314e-15,0.0053985026,283.75198,5.9795265,1.3707194,53.246075,357.5,9,Autumn,False
2007-10-01,288.47668,46.34011,96.0935,3.469353e-08,-1.3772368e-23,0.0057585104,285.07623,3.792203,4.036245,53.246075,357.5,10,Autumn,False
2007-10-02,289.4694,45.67647,94.90929,6.332545e-08,-2.5291785000000002e-26,0.006962871,286.7893,6.390344,4.1246552,53.246075,357.5,10,Autumn,False
2007-10-03,291.5284,21.66075,50.05221,1.7332678e-08,-1.2604786000000001e-27,0.008757679,287.36148,3.3443606,4.012875,53.246075,357.5,10,Autumn,False
2007-10-04,292.1969,38.431896,84.27828,1.7375347e-08,3.3445397e-20,0.008052825,288.9409,2.00961,5.5554175,53.246075,357.5,10,Autumn,False
2007-10-05,289.52475,63.72984,102.33018,1.5300778e-08,1.6078775999999998e-18,0.006322004,285.43262,2.5179424,3.0251718,53.246075,357.5,10,Autumn,False
2007-10-06,287.5279,31.520254,21.687956,1.4540251e-07,1.1347011e-17,0.0072256085,284.14075,-0.38305366,5.7256227,53.246075,357.5,10,Autumn,False
2007-10-07,288.28384,74.72045,105.08674,4.127224e-09,1.2290197e-18,0.0050410866,283.05627,2.8862984,3.1297898,53.246075,357.5,10,Autumn,False
2007-10-08,288.33273,85.44825,121.896164,8.9109616e-11,0.0,0.0049502994,281.97717,2.8749843,0.89223516,53.246075,357.5,10,Autumn,False
2007-10-09,289.47925,57.975037,80.22287,1.062011e-09,0.0,0.0061844797,284.06705,0.22254261,4.873711,53.246075,357.5,10,Autumn,False
2007-10-10,289.98047,50.555054,75.61751,3.5164271e-10,0.0,0.0059903213,284.92886,0.20070255,5.143719,53.246075,357.5,10,Autumn,False
2007-10-11,287.90237,21.433435,37.543827,1.1739097e-08,0.0,0.007101018,284.6724,0.3910901,2.6361012,53.246075,357.5,10,Autumn,False
2007-10-12,288.25146,63.3518,97.72901,1.2718482e-09,0.0,0.005606053,283.57672,1.7889289,0.5177378,53.246075,357.5,10,Autumn,False
2007-10-13,287.658,31.488295,48.084797,8.952027e-09,0.0,0.006613829,284.04208,0.4158233,3.1386383,53.246075,357.5,10,Autumn,False
